pdbid,url,http_code,filepath,filesize,error
1g73,https://pdb-redo.eu/dssp/db/1g73/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1g73.dssp,568629,
1g8e,https://pdb-redo.eu/dssp/db/1g8e/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1g8e.dssp,242063,
1g8l,https://pdb-redo.eu/dssp/db/1g8l/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1g8l.dssp,934207,
1g8m,https://pdb-redo.eu/dssp/db/1g8m/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1g8m.dssp,1320308,
1gak,https://pdb-redo.eu/dssp/db/1gak/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1gak.dssp,210355,
1gci,https://pdb-redo.eu/dssp/db/1gci/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1gci.dssp,923332,
1gk9,https://pdb-redo.eu/dssp/db/1gk9/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1gk9.dssp,1057696,
1gkm,https://pdb-redo.eu/dssp/db/1gkm/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1gkm.dssp,1015516,
1gny,https://pdb-redo.eu/dssp/db/1gny/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1gny.dssp,252374,
1go3,https://pdb-redo.eu/dssp/db/1go3/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1go3.dssp,653548,
1got,https://pdb-redo.eu/dssp/db/1got/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1got.dssp,885040,
1gp0,https://pdb-redo.eu/dssp/db/1gp0/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1gp0.dssp,218910,
1gqe,https://pdb-redo.eu/dssp/db/1gqe/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1gqe.dssp,467649,
1gqi,https://pdb-redo.eu/dssp/db/1gqi/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1gqi.dssp,1774270,
1gsa,https://pdb-redo.eu/dssp/db/1gsa/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1gsa.dssp,415595,
1gu7,https://pdb-redo.eu/dssp/db/1gu7/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1gu7.dssp,907498,
1guq,https://pdb-redo.eu/dssp/db/1guq/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1guq.dssp,1730539,
1gux,https://pdb-redo.eu/dssp/db/1gux/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1gux.dssp,435537,
1gwe,https://pdb-redo.eu/dssp/db/1gwe/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1gwe.dssp,1174849,
1gwm,https://pdb-redo.eu/dssp/db/1gwm/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1gwm.dssp,413630,
1gxm,https://pdb-redo.eu/dssp/db/1gxm/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1gxm.dssp,1335706,
1gxu,https://pdb-redo.eu/dssp/db/1gxu/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1gxu.dssp,161086,
1gxy,https://pdb-redo.eu/dssp/db/1gxy/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1gxy.dssp,579056,
1h16,https://pdb-redo.eu/dssp/db/1h16/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1h16.dssp,1049436,
1h2s,https://pdb-redo.eu/dssp/db/1h2s/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1h2s.dssp,345069,
1h4x,https://pdb-redo.eu/dssp/db/1h4x/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1h4x.dssp,352773,
1h6d,https://pdb-redo.eu/dssp/db/1h6d/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1h6d.dssp,5265198,
1h6f,https://pdb-redo.eu/dssp/db/1h6f/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1h6f.dssp,663245,
1h6g,https://pdb-redo.eu/dssp/db/1h6g/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1h6g.dssp,593207,
1h7c,https://pdb-redo.eu/dssp/db/1h7c/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1h7c.dssp,186078,
1h8p,https://pdb-redo.eu/dssp/db/1h8p/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1h8p.dssp,279990,
1h97,https://pdb-redo.eu/dssp/db/1h97/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/1h97.dssp,666269,
