pdbid,url,http_code,filepath,filesize,error
3by8,https://pdb-redo.eu/dssp/db/3by8/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3by8.dssp,21841,
3byq,https://pdb-redo.eu/dssp/db/3byq/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3byq.dssp,82532,
3byw,https://pdb-redo.eu/dssp/db/3byw/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3byw.dssp,178432,
3bz6,https://pdb-redo.eu/dssp/db/3bz6/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3bz6.dssp,26636,
3bzw,https://pdb-redo.eu/dssp/db/3bzw/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3bzw.dssp,207065,
3c0f,https://pdb-redo.eu/dssp/db/3c0f/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3c0f.dssp,15265,
3c0w,https://pdb-redo.eu/dssp/db/3c0w/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3c0w.dssp,34171,
3c1q,https://pdb-redo.eu/dssp/db/3c1q/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3c1q.dssp,35404,
3c25,https://pdb-redo.eu/dssp/db/3c25/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3c25.dssp,100616,
3c5o,https://pdb-redo.eu/dssp/db/3c5o/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3c5o.dssp,87053,
3c5x,https://pdb-redo.eu/dssp/db/3c5x/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3c5x.dssp,68695,
3c6f,https://pdb-redo.eu/dssp/db/3c6f/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3c6f.dssp,79244,
3c8c,https://pdb-redo.eu/dssp/db/3c8c/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3c8c.dssp,69517,
3c8g,https://pdb-redo.eu/dssp/db/3c8g/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3c8g.dssp,94862,
3c9a,https://pdb-redo.eu/dssp/db/3c9a/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3c9a.dssp,74038,
3c9h,https://pdb-redo.eu/dssp/db/3c9h/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3c9h.dssp,96232,
3c9u,https://pdb-redo.eu/dssp/db/3c9u/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3c9u.dssp,88697,
3ca8,https://pdb-redo.eu/dssp/db/3ca8/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3ca8.dssp,74997,
3ccd,https://pdb-redo.eu/dssp/db/3ccd/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3ccd.dssp,27047,
3ccg,https://pdb-redo.eu/dssp/db/3ccg/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3ccg.dssp,29513,
3ccy,https://pdb-redo.eu/dssp/db/3ccy/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3ccy.dssp,29924,
3ceb,https://pdb-redo.eu/dssp/db/3ceb/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3ceb.dssp,30198,
3cet,https://pdb-redo.eu/dssp/db/3cet/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3cet.dssp,90478,
3cgx,https://pdb-redo.eu/dssp/db/3cgx/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3cgx.dssp,35267,
3chm,https://pdb-redo.eu/dssp/db/3chm/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3chm.dssp,25677,
3ci3,https://pdb-redo.eu/dssp/db/3ci3/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3ci3.dssp,29376,
3cij,https://pdb-redo.eu/dssp/db/3cij/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3cij.dssp,83491,
3cim,https://pdb-redo.eu/dssp/db/3cim/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3cim.dssp,42528,
3cin,https://pdb-redo.eu/dssp/db/3cin/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3cin.dssp,55954,
3cji,https://pdb-redo.eu/dssp/db/3cji/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3cji.dssp,113631,
3cjl,https://pdb-redo.eu/dssp/db/3cjl/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3cjl.dssp,27732,
3cjm,https://pdb-redo.eu/dssp/db/3cjm/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3cjm.dssp,38555,
3cjs,https://pdb-redo.eu/dssp/db/3cjs/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3cjs.dssp,31157,
3ck1,https://pdb-redo.eu/dssp/db/3ck1/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3ck1.dssp,42939,
3ck6,https://pdb-redo.eu/dssp/db/3ck6/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3ck6.dssp,171171,
3ckm,https://pdb-redo.eu/dssp/db/3ckm/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3ckm.dssp,47186,
3cl5,https://pdb-redo.eu/dssp/db/3cl5/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3cl5.dssp,52666,
3cl6,https://pdb-redo.eu/dssp/db/3cl6/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3cl6.dssp,86505,
3clo,https://pdb-redo.eu/dssp/db/3clo/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3clo.dssp,109932,
3clq,https://pdb-redo.eu/dssp/db/3clq/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3clq.dssp,234328,
3cmb,https://pdb-redo.eu/dssp/db/3cmb/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3cmb.dssp,149525,
3cny,https://pdb-redo.eu/dssp/db/3cny/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3cny.dssp,85957,
3cp0,https://pdb-redo.eu/dssp/db/3cp0/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3cp0.dssp,12251,
3cq9,https://pdb-redo.eu/dssp/db/3cq9/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3cq9.dssp,118974,
3cqj,https://pdb-redo.eu/dssp/db/3cqj/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3cqj.dssp,79381,
3cqx,https://pdb-redo.eu/dssp/db/3cqx/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3cqx.dssp,129797,
3cr3,https://pdb-redo.eu/dssp/db/3cr3/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3cr3.dssp,89793,
3cry,https://pdb-redo.eu/dssp/db/3cry/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3cry.dssp,50063,
3ct6,https://pdb-redo.eu/dssp/db/3ct6/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3ct6.dssp,39103,
3ctz,https://pdb-redo.eu/dssp/db/3ctz/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3ctz.dssp,88149,
3cu3,https://pdb-redo.eu/dssp/db/3cu3/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3cu3.dssp,25814,
3cuz,https://pdb-redo.eu/dssp/db/3cuz/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3cuz.dssp,76093,
3cve,https://pdb-redo.eu/dssp/db/3cve/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3cve.dssp,39788,
3cx5,https://pdb-redo.eu/dssp/db/3cx5/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3cx5.dssp,620120,
3cz7,https://pdb-redo.eu/dssp/db/3cz7/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3cz7.dssp,53488,
3czx,https://pdb-redo.eu/dssp/db/3czx/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3czx.dssp,103493,
3d0j,https://pdb-redo.eu/dssp/db/3d0j/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3d0j.dssp,22526,
3d0w,https://pdb-redo.eu/dssp/db/3d0w/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3d0w.dssp,50748,
3d1b,https://pdb-redo.eu/dssp/db/3d1b/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3d1b.dssp,48693,
3d1p,https://pdb-redo.eu/dssp/db/3d1p/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3d1p.dssp,20060,
3d34,https://pdb-redo.eu/dssp/db/3d34/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3d34.dssp,62119,
3d3b,https://pdb-redo.eu/dssp/db/3d3b/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3d3b.dssp,34719,
3d3o,https://pdb-redo.eu/dssp/db/3d3o/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3d3o.dssp,51433,
3d3y,https://pdb-redo.eu/dssp/db/3d3y/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3d3y.dssp,61845,
3d4e,https://pdb-redo.eu/dssp/db/3d4e/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3d4e.dssp,25814,
3d5p,https://pdb-redo.eu/dssp/db/3d5p/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3d5p.dssp,40199,
3d7j,https://pdb-redo.eu/dssp/db/3d7j/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3d7j.dssp,114727,
3d7r,https://pdb-redo.eu/dssp/db/3d7r/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3d7r.dssp,84724,
3d9n,https://pdb-redo.eu/dssp/db/3d9n/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3d9n.dssp,44309,
3d9x,https://pdb-redo.eu/dssp/db/3d9x/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3d9x.dssp,50337,
3da5,https://pdb-redo.eu/dssp/db/3da5/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3da5.dssp,36911,
3da8,https://pdb-redo.eu/dssp/db/3da8/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3da8.dssp,61160,
3dby,https://pdb-redo.eu/dssp/db/3dby/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3dby.dssp,724240,
3dde,https://pdb-redo.eu/dssp/db/3dde/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3dde.dssp,67188,
3dee,https://pdb-redo.eu/dssp/db/3dee/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3dee.dssp,31020,
3df6,https://pdb-redo.eu/dssp/db/3df6/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3df6.dssp,58009,
3dff,https://pdb-redo.eu/dssp/db/3dff/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3dff.dssp,40062,
3dgp,https://pdb-redo.eu/dssp/db/3dgp/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3dgp.dssp,20882,
3dha,https://pdb-redo.eu/dssp/db/3dha/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3dha.dssp,38418,
3djl,https://pdb-redo.eu/dssp/db/3djl/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3djl.dssp,77326,
3dk9,https://pdb-redo.eu/dssp/db/3dk9/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3dk9.dssp,66914,
3dm8,https://pdb-redo.eu/dssp/db/3dm8/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3dm8.dssp,22115,
3dmw,https://pdb-redo.eu/dssp/db/3dmw/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3dmw.dssp,19101,
3dns,https://pdb-redo.eu/dssp/db/3dns/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3dns.dssp,39377,
3dnx,https://pdb-redo.eu/dssp/db/3dnx/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3dnx.dssp,23622,
3do8,https://pdb-redo.eu/dssp/db/3do8/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3do8.dssp,39240,
3dpg,https://pdb-redo.eu/dssp/db/3dpg/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3dpg.dssp,96369,
3dsb,https://pdb-redo.eu/dssp/db/3dsb/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3dsb.dssp,45405,
3dsi,https://pdb-redo.eu/dssp/db/3dsi/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3dsi.dssp,131304,
3dt5,https://pdb-redo.eu/dssp/db/3dt5/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3dt5.dssp,19923,
3dtd,https://pdb-redo.eu/dssp/db/3dtd/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3dtd.dssp,243233,
3dx5,https://pdb-redo.eu/dssp/db/3dx5/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3dx5.dssp,41158,
3dxe,https://pdb-redo.eu/dssp/db/3dxe/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3dxe.dssp,46227,
3dxr,https://pdb-redo.eu/dssp/db/3dxr/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3dxr.dssp,22663,
3dxy,https://pdb-redo.eu/dssp/db/3dxy/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3dxy.dssp,31979,
3e05,https://pdb-redo.eu/dssp/db/3e05/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3e05.dssp,213367,
3e0i,https://pdb-redo.eu/dssp/db/3e0i/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3e0i.dssp,74860,
3e0r,https://pdb-redo.eu/dssp/db/3e0r/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3e0r.dssp,134044,
3e1r,https://pdb-redo.eu/dssp/db/3e1r/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3e1r.dssp,17731,
3e4g,https://pdb-redo.eu/dssp/db/3e4g/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3e4g.dssp,27732,
3e4v,https://pdb-redo.eu/dssp/db/3e4v/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3e4v.dssp,52803,
3e56,https://pdb-redo.eu/dssp/db/3e56/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3e56.dssp,13895,
3e59,https://pdb-redo.eu/dssp/db/3e59/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3e59.dssp,173089,
3e6q,https://pdb-redo.eu/dssp/db/3e6q/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3e6q.dssp,213367,
3e6z,https://pdb-redo.eu/dssp/db/3e6z/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3e6z.dssp,14580,
3e7d,https://pdb-redo.eu/dssp/db/3e7d/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3e7d.dssp,115412,
3e7j,https://pdb-redo.eu/dssp/db/3e7j/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3e7j.dssp,207339,
3e7w,https://pdb-redo.eu/dssp/db/3e7w/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3e7w.dssp,73216,
3e8o,https://pdb-redo.eu/dssp/db/3e8o/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3e8o.dssp,31568,
3e8t,https://pdb-redo.eu/dssp/db/3e8t/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3e8t.dssp,33212,
3e9t,https://pdb-redo.eu/dssp/db/3e9t/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3e9t.dssp,63352,
3e9v,https://pdb-redo.eu/dssp/db/3e9v/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3e9v.dssp,20060,
3ea0,https://pdb-redo.eu/dssp/db/3ea0/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3ea0.dssp,69928,
3ea6,https://pdb-redo.eu/dssp/db/3ea6/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3ea6.dssp,33075,
3edh,https://pdb-redo.eu/dssp/db/3edh/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3edh.dssp,31157,
3ef8,https://pdb-redo.eu/dssp/db/3ef8/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3ef8.dssp,44583,
3efp,https://pdb-redo.eu/dssp/db/3efp/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3efp.dssp,60201,
3egw,https://pdb-redo.eu/dssp/db/3egw/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3egw.dssp,274880,
3ehc,https://pdb-redo.eu/dssp/db/3ehc/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3ehc.dssp,73490,
3ei3,https://pdb-redo.eu/dssp/db/3ei3/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3ei3.dssp,204462,
3ejk,https://pdb-redo.eu/dssp/db/3ejk/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3ejk.dssp,25129,
3ek6,https://pdb-redo.eu/dssp/db/3ek6/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3ek6.dssp,201037,
3eki,https://pdb-redo.eu/dssp/db/3eki/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3eki.dssp,53625,
3emi,https://pdb-redo.eu/dssp/db/3emi/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3emi.dssp,18690,
3eo6,https://pdb-redo.eu/dssp/db/3eo6/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3eo6.dssp,32801,
3eoi,https://pdb-redo.eu/dssp/db/3eoi/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3eoi.dssp,37459,
3epw,https://pdb-redo.eu/dssp/db/3epw/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3epw.dssp,93081,
3eqz,https://pdb-redo.eu/dssp/db/3eqz/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3eqz.dssp,37870,
3er6,https://pdb-redo.eu/dssp/db/3er6/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3er6.dssp,159800,
3er7,https://pdb-redo.eu/dssp/db/3er7/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3er7.dssp,36774,
3esl,https://pdb-redo.eu/dssp/db/3esl/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3esl.dssp,58283,
3esm,https://pdb-redo.eu/dssp/db/3esm/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3esm.dssp,22526,
3eto,https://pdb-redo.eu/dssp/db/3eto/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3eto.dssp,67325,
3etz,https://pdb-redo.eu/dssp/db/3etz/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3etz.dssp,34034,
3evy,https://pdb-redo.eu/dssp/db/3evy/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3evy.dssp,26636,
3exe,https://pdb-redo.eu/dssp/db/3exe/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3exe.dssp,383247,
3eye,https://pdb-redo.eu/dssp/db/3eye/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3eye.dssp,24581,
3ezi,https://pdb-redo.eu/dssp/db/3ezi/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3ezi.dssp,59653,
3ezs,https://pdb-redo.eu/dssp/db/3ezs/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3ezs.dssp,106233,
3f14,https://pdb-redo.eu/dssp/db/3f14/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3f14.dssp,18964,
3f1l,https://pdb-redo.eu/dssp/db/3f1l/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3f1l.dssp,70750,
3f2e,https://pdb-redo.eu/dssp/db/3f2e/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3f2e.dssp,14991,
3f42,https://pdb-redo.eu/dssp/db/3f42/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3f42.dssp,28006,
3f43,https://pdb-redo.eu/dssp/db/3f43/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3f43.dssp,19649,
3f62,https://pdb-redo.eu/dssp/db/3f62/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3f62.dssp,38692,
3f6y,https://pdb-redo.eu/dssp/db/3f6y/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3f6y.dssp,35815,
3f7c,https://pdb-redo.eu/dssp/db/3f7c/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3f7c.dssp,30883,
3f7e,https://pdb-redo.eu/dssp/db/3f7e/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3f7e.dssp,38555,
3f8x,https://pdb-redo.eu/dssp/db/3f8x/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3f8x.dssp,76093,
3f9x,https://pdb-redo.eu/dssp/db/3f9x/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3f9x.dssp,97054,
3fay,https://pdb-redo.eu/dssp/db/3fay/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fay.dssp,55543,
3fb9,https://pdb-redo.eu/dssp/db/3fb9/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fb9.dssp,27595,
3fcn,https://pdb-redo.eu/dssp/db/3fcn/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fcn.dssp,25266,
3fd3,https://pdb-redo.eu/dssp/db/3fd3/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fd3.dssp,31979,
3fd4,https://pdb-redo.eu/dssp/db/3fd4/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fd4.dssp,43076,
3fde,https://pdb-redo.eu/dssp/db/3fde/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fde.dssp,60612,
3fdq,https://pdb-redo.eu/dssp/db/3fdq/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fdq.dssp,42117,
3fds,https://pdb-redo.eu/dssp/db/3fds/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fds.dssp,119385,
3fet,https://pdb-redo.eu/dssp/db/3fet/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fet.dssp,93766,
3ffd,https://pdb-redo.eu/dssp/db/3ffd/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3ffd.dssp,64996,
3ffm,https://pdb-redo.eu/dssp/db/3ffm/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3ffm.dssp,23485,
3ffy,https://pdb-redo.eu/dssp/db/3ffy/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3ffy.dssp,18964,
3fg9,https://pdb-redo.eu/dssp/db/3fg9/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fg9.dssp,127057,
3fgg,https://pdb-redo.eu/dssp/db/3fgg/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fgg.dssp,43898,
3fgr,https://pdb-redo.eu/dssp/db/3fgr/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fgr.dssp,75682,
3fgt,https://pdb-redo.eu/dssp/db/3fgt/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fgt.dssp,75545,
3fgv,https://pdb-redo.eu/dssp/db/3fgv/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fgv.dssp,29513,
3fgy,https://pdb-redo.eu/dssp/db/3fgy/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fgy.dssp,40199,
3fhg,https://pdb-redo.eu/dssp/db/3fhg/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fhg.dssp,31979,
3fhv,https://pdb-redo.eu/dssp/db/3fhv/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fhv.dssp,46364,
3fid,https://pdb-redo.eu/dssp/db/3fid/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fid.dssp,84861,
3fil,https://pdb-redo.eu/dssp/db/3fil/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fil.dssp,19101,
3fj2,https://pdb-redo.eu/dssp/db/3fj2/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fj2.dssp,26910,
3fke,https://pdb-redo.eu/dssp/db/3fke/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fke.dssp,38007,
3fm2,https://pdb-redo.eu/dssp/db/3fm2/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fm2.dssp,40336,
3fnc,https://pdb-redo.eu/dssp/db/3fnc/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fnc.dssp,47734,
3fo5,https://pdb-redo.eu/dssp/db/3fo5/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fo5.dssp,68558,
3fpn,https://pdb-redo.eu/dssp/db/3fpn/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fpn.dssp,32801,
3fqm,https://pdb-redo.eu/dssp/db/3fqm/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fqm.dssp,47460,
3fs9,https://pdb-redo.eu/dssp/db/3fs9/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fs9.dssp,20745,
3fsd,https://pdb-redo.eu/dssp/db/3fsd/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fsd.dssp,20197,
3ft1,https://pdb-redo.eu/dssp/db/3ft1/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3ft1.dssp,58557,
3fuy,https://pdb-redo.eu/dssp/db/3fuy/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fuy.dssp,68147,
3fwn,https://pdb-redo.eu/dssp/db/3fwn/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fwn.dssp,131715,
3fy6,https://pdb-redo.eu/dssp/db/3fy6/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fy6.dssp,69928,
3fyb,https://pdb-redo.eu/dssp/db/3fyb/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fyb.dssp,29239,
3fym,https://pdb-redo.eu/dssp/db/3fym/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fym.dssp,14854,
3fyr,https://pdb-redo.eu/dssp/db/3fyr/legacy,200,/home/ubuntu/p2nd/data/downloads/pc20_legacy/3fyr.dssp,19512,
